full_text,teks_bersih
Gempa M5 8 Guncang Sukabumi BMKG: Bukan Gempa Kerak Dangkal Cianjur atau Megathrust #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/POSTR0UlK3,Gempa Guncang Sukabumi BMKG Bukan Gempa Kerak Dangkal Cianjur atau Megathrust LengkapCepatBeritanya BeritaTerkini Berita News BeritaNasional httpstcoPOSTR0UlK3
Indonesia sudah siaga belum ya untuk mengantisipasi potensi gempa megathrust &amp; tsunami 34 meter di pesisir pantai Jabar yang menurut peneliti dapat terjadi (amit-amit) di masa mendatang?,Indonesia sudah siaga belum untuk mengantisipasi potensi gempa megathrust tsunami meter pesisir pantai Jabar yang menurut peneliti dapat terjadi amitamit masa mendatang
Megathrust tuh besar ini termasuk sedang...,Megathrust besar termasuk sedang
Gempa M5 8 Sukabumi BMKG Sebut Bukan Megathrust https://t.co/zjcB5N2QBt,Gempa Sukabumi BMKG Sebut Bukan Megathrust httpstcozjcB5N2QBt
Bukan gempa kerak dangkal Cianjur bukan jiga gempa megathrust.,Bukan gempa kerak dangkal Cianjur bukan jiga gempa megathrust
Ini yg menjadi kekhasan gempa megathrust selatan Jawa. Tsunami senyap,menjadi kekhasan gempa megathrust selatan Jawa Tsunami senyap
Selat Sunda Berpotensi Gempa Megathrust Bagaimana Mitigasi Lampung? https://t.co/KUZu8UrpQp,Selat Sunda Berpotensi Gempa Megathrust Bagaimana Mitigasi Lampung httpstcoKUZu8UrpQp
Waspada! Inilah Sebaran Tinggi Gelombang Tsunami Akibat Gempa Megathrust 9 1 M Berpotensi Mengguncang Jawa https://t.co/kRTR7YNSpR,Waspada Inilah Sebaran Tinggi Gelombang Tsunami Akibat Gempa Megathrust Berpotensi Mengguncang Jawa httpstcokRTR7YNSpR
@jageunwiro Inii Riset BMKG: Indonesia Berpotensi Tsunami 34 Meter dan Gempa Megathrust M... https://t.co/uyUBcy9ohu via @YouTube,jageunwiro Inii Riset BMKG Indonesia Berpotensi Tsunami Meter Gempa Megathrust httpstcouyUBcy9ohu YouTube
@jageunwiro Kayanya efek mulai viral berita sunda megathrust juga ya. Jadi pada waspada. Tp emang banyak banget gempanya yang di darat :(. Biasanya 80% kaya di laut kan soalnya kalo liat info bmkg,jageunwiro Kayanya efek mulai viral berita sunda megathrust juga Jadi pada waspada emang banyak banget gempanya yang darat Biasanya kaya laut soalnya kalo liat info bmkg
@bmkgjogja Om @Jogja_Uncover di jalur megathrust kah ini?,bmkgjogja Jogja_Uncover jalur megathrust
https://t.co/xlSiW2wqwa WAJAH BUMI SEMAKIN PANAS Anomali Suhu Surface Global + Surface Laut. Kuning +4.0° sampai +10.0° Fahrenheit lebih panas. Merah +1.0° hingga +4.0° Fahrenheit lebih panas. Hitam 0.0° berubah. Biru 0.0° sampai -5 0° Fahrenheit lebih dingin. https://t.co/py3RS0qUkz,httpstcoxlSiW2wqwa WAJAH BUMI SEMAKIN PANAS Anomali Suhu Surface Global Surface Laut Kuning sampai Fahrenheit lebih panas Merah hingga Fahrenheit lebih panas Hitam berubah Biru sampai Fahrenheit lebih dingin httpstcopy3RS0qUkz
Waspada! Wilayah Selatan Jawa Diintai Gempa Megathrust dan Outer Rise https://t.co/MrAKjLGcq3,Waspada Wilayah Selatan Jawa Diintai Gempa Megathrust Outer Rise httpstcoMrAKjLGcq3
Semoga Hanya Sebatas Prediksi Saja Jangan Sampai Terjadi. Tsunami Akibat Gempa Megathrust 9 1 M Diperkirakan Terjadi di Pulau Jawa Simak Sebaran Tinggi Gelombangnya! https://t.co/vMVlwHop6R,Semoga Hanya Sebatas Prediksi Saja Jangan Sampai Terjadi Tsunami Akibat Gempa Megathrust Diperkirakan Terjadi Pulau Jawa Simak Sebaran Tinggi Gelombangnya httpstcovMVlwHop6R
Bikin berita kok nakut2in...bikin panik ??? Berada di Titik Bencana Indonesia Bersiap Hadapi Megathrust yang Berpotensi Gempa Besar dan Tsunami https://t.co/MfHKcix1X1,Bikin berita nakut2inbikin panik Berada Titik Bencana Indonesia Bersiap Hadapi Megathrust yang Berpotensi Gempa Besar Tsunami httpstcoMfHKcix1X1
BMKG: Gempa Jember Bukan di Zona Megathrust Tapi Bisa Picu Tsunami https://t.co/2Iuo3pDwds https://t.co/37r1oMrUUx,BMKG Gempa Jember Bukan Zona Megathrust Tapi Bisa Picu Tsunami httpstco2Iuo3pDwds httpstco37r1oMrUUx
Gempa Jember tidak berpusat di zona subduksi antara lempeng Indo-Australia dan lempeng Eurasia. https://t.co/7twBdkpS45,Gempa Jember tidak berpusat zona subduksi antara lempeng IndoAustralia lempeng Eurasia httpstco7twBdkpS45
Gempa Jember tidak berpusat di zona subduksi antara lempeng Indo-Australia dan lempeng Eurasia. https://t.co/7twBdkI1id,Gempa Jember tidak berpusat zona subduksi antara lempeng IndoAustralia lempeng Eurasia httpstco7twBdkI1id
Malapetaka terjadi untuk orang yg tidak percaya kepada Tuhan Yesus sedangkan org yg percaya kepada-Nya akan dilindungi.Maka ini bertobatlah kepada Tuhan Yesus dan tinggalkan Iblis merasuk anda https://t.co/2BT0X2HxFT,Malapetaka terjadi untuk orang tidak percaya kepada Tuhan Yesus sedangkan percaya kepadaNya akan dilindungiMaka bertobatlah kepada Tuhan Yesus tinggalkan Iblis merasuk anda httpstco2BT0X2HxFT
@DaryonoBMKG Kita semua harus waspada bagi yg berdomisili di ring megathrust atau sesar aktif atau tidak.semoga kita juga saling edukasi ke teman teman terdekat minimal di saat gempa jgn tertawa tapi cari jalur evakuasi.,DaryonoBMKG Kita semua harus waspada bagi berdomisili ring megathrust atau sesar aktif atau tidaksemoga kita juga saling edukasi teman teman terdekat minimal saat gempa tertawa tapi cari jalur evakuasi
Skrg mak w udh siapin 1 tas kek mau kabur gegara ad berita hoax MEGATHRUST. Yaela tiap thn jg ada tu berita,Skrg siapin kabur gegara berita hoax MEGATHRUST Yaela tiap berita
@a9ul @andremawari ga bisa diprediksi.. tapi ancamannya ada.. di selatan Jakarta kita dilewatin sesar Baribis.. utara Depok ada di blok yg relatif turun... kayanya kmrn ada artikel yg nyebut Jakarta ada potensi Gempa megathrust 8.7SR... looking from history ada record gempa besar di 1600an &amp; 1800an https://t.co/406ROQQCg1,a9ul andremawari bisa diprediksi tapi ancamannya selatan Jakarta kita dilewatin sesar Baribis utara Depok blok relatif turun kayanya kmrn artikel nyebut Jakarta potensi Gempa megathrust 87SR looking from history record gempa besar 1600an 1800an httpstco406ROQQCg1
GEMPA GUNUNG MELETUS DAN SEBAGAINYA. SEMOGA INDONESIA BAIK-BAIK SAJA TAPI ADA BAIKNYA JUGA GEMPA YANG SERING DENGAN SKALA KECIL AKHIR2 INI DARIPADA DIAM2 TAPI MENYIMPAN ENERGI YANG LEBIH BESAR DAN MENIMBULKAN MEGATHRUST DALAM SEKALI KEJADIAN,GEMPA GUNUNG MELETUS SEBAGAINYA SEMOGA INDONESIA BAIKBAIK SAJA TAPI BAIKNYA JUGA GEMPA YANG SERING DENGAN SKALA KECIL AKHIR2 DARIPADA DIAM2 TAPI MENYIMPAN ENERGI YANG LEBIH BESAR MENIMBULKAN MEGATHRUST DALAM SEKALI KEJADIAN
@Hondajdm11 @infoBMKG Takutnya gempa2 yg banyak ini menuju gempa megathrust 8.9 SR. Mudah2an aja tidak Berdoa terus. Kl di Hadist Akhir Zaman udah disebutkan sblm kedatangan dajjal akan terjadi banyak gempa. Bisa jd ini pertanda kemunculan dajjal sdh hampir dekat. Wallahu'alam...,Hondajdm11 infoBMKG Takutnya gempa2 banyak menuju gempa megathrust Mudah2an tidak Berdoa terus Hadist Akhir Zaman udah disebutkan sblm kedatangan dajjal akan terjadi banyak gempa Bisa pertanda kemunculan dajjal hampir dekat Wallahualam
@pulohan @DaryonoBMKG Outer rise itu disamping zona megathrust sangat dekat dan sama2 bisa menimbulkan tsunami jadi bisa dikelirukan dengan megathrust. Disini model di Sanriku Jepang merah itu megathrust 2011 biru atas itu outer rise pernah tsunami besar tahun 1933. https://t.co/FCskRIWe5i,pulohan DaryonoBMKG Outer rise disamping zona megathrust sangat dekat sama2 bisa menimbulkan tsunami jadi bisa dikelirukan dengan megathrust Disini model Sanriku Jepang merah megathrust 2011 biru atas outer rise pernah tsunami besar tahun 1933 httpstcoFCskRIWe5i
Waspada.. gempa nya di megathrust.. semoga ga terjadi yg buruk.,Waspada gempa megathrust semoga terjadi buruk
@DaryonoBMKG Maaf pak kalo melihat peta gempa Jember tadi berada di 10'LS masih di referensi dari BMKG masih di segementasi subduksi mohon kasih aku penjelasan mendalam tentang megathrust &amp; subduksi https://t.co/SCZmwTctLz,DaryonoBMKG Maaf kalo melihat peta gempa Jember tadi berada 10LS masih referensi dari BMKG masih segementasi subduksi mohon kasih penjelasan mendalam tentang megathrust subduksi httpstcoSCZmwTctLz
@RadhiatyEtty @DaryonoBMKG kalo yang di Cianjur itu sesar menurut info terakhir sesar yang terkubur dan belum tercatat karena bukan patahan Cimandiri yang bergerak sementara gempa yang 11x sudah terjadi 12-5 sore hari ini di Zona Subduksi Lempeng deket titik Megathrust https://t.co/1riqAWIzey,RadhiatyEtty DaryonoBMKG kalo yang Cianjur sesar menurut info terakhir sesar yang terkubur belum tercatat karena bukan patahan Cimandiri yang bergerak sementara gempa yang sudah terjadi sore hari Zona Subduksi Lempeng deket titik Megathrust httpstco1riqAWIzey
@JE0NVMGI Khususnya pesisir selatan Jawa karena gempa yang berlangsung kurang lebih 11 kali hari ini sampai jam 16.30 tadi di titik megathrust (titik pertemuan lempeng tektonik benua) yang berbeda dengan Cianjur yang berupa gempa patahan (sesar lokal) https://t.co/ib9ko1PBMY,JE0NVMGI Khususnya pesisir selatan Jawa karena gempa yang berlangsung kurang lebih kali hari sampai 1630 tadi titik megathrust titik pertemuan lempeng tektonik benua yang berbeda dengan Cianjur yang berupa gempa patahan sesar lokal httpstcoib9ko1PBMY
gempa ke-11 di titik megathrust,gempa ke11 titik megathrust
@VK_ArmyBts @VIVAcoid Ini cuma peringatan lu panik berarti lu yang bego... Potensi megathrust earthquakes and tsunamis is real bro.... Terus apa yang mesti kita lakukan? Belajar mitigasi bencana.. Semua stakeholder perlu terlibat,VK_ArmyBts VIVAcoid cuma peringatan panik berarti yang bego Potensi megathrust earthquakes tsunamis real Terus yang mesti kita lakukan Belajar mitigasi bencana Semua stakeholder perlu terlibat
deg2an bgt soal gempa megathrust dan ancaman tsunami. may Allah protect my loved ones in indonesia,deg2an soal gempa megathrust ancaman tsunami Allah protect loved ones indonesia
ini potensi megathrust?,potensi megathrust
gempa ke-9 di titik megathrust Jawa hmm gempa menurun dari awal gempa 6.2 M hari ini,gempa titik megathrust Jawa gempa menurun dari awal gempa hari
Gempa di titik megathrust yang kedua dihari ini hmmmm,Gempa titik megathrust yang kedua dihari hmmmm
Gempa dititik megathrust dimulai dari selatan Jawa Timur apakah akan terus merambet sesuai dengan potensi gempa yang diprediksi s/d 9 magnitudo dan potensi tsunami mecapai 34 meter? Semoga tidak dalam waktu dekat ini aamiin semoga tetap terus dilindungi,Gempa dititik megathrust dimulai dari selatan Jawa Timur apakah akan terus merambet sesuai dengan potensi gempa yang diprediksi magnitudo potensi tsunami mecapai meter Semoga tidak dalam waktu dekat aamiin semoga tetap terus dilindungi
Peneliti di Deputi Bidang Geofisika BMKG Muhammad Sadly mengatakan info mengenai gempa Bumi megathrust sifatnya hanya 𝗽𝗼𝘁𝗲𝗻𝘀𝗶 𝗯𝘂𝗸𝗮𝗻 𝗽𝗿𝗲𝗱𝗶𝗸𝘀𝗶. Karena kita tidak ada yang mengetahui kapan gempa megathrust itu bisa terjadi.,Peneliti Deputi Bidang Geofisika BMKG Muhammad Sadly mengatakan info mengenai gempa Bumi megathrust sifatnya hanya 𝗽𝗼𝘁𝗲𝗻𝘀𝗶 𝗯𝘂𝗸𝗮𝗻 𝗽𝗿𝗲𝗱𝗶𝗸𝘀𝗶 Karena kita tidak yang mengetahui kapan gempa megathrust bisa terjadi
Sumber gempa di luar zona subduksi atau zona outer rise spt pemicu gempa selatan Jember ini selama ini menjadi zona sumber gempa yang terlupakan padahal banyak tsunami mematikan akibat ini. Kalah pamor dengan zona megathrust yg sering disebut pakar media dan masyarakat kita.,Sumber gempa luar zona subduksi atau zona outer rise pemicu gempa selatan Jember selama menjadi zona sumber gempa yang terlupakan padahal banyak tsunami mematikan akibat Kalah pamor dengan zona megathrust sering disebut pakar media masyarakat kita
 Gempa di luar zona subduksi / outer rise selatan Jatim ini patut diwaspadai meski di luar zona megathrust tapi dengan mekanisme patahan turun akan dapat memicu tsunami seperti gempa dahsyat Sumba. https://t.co/CYRCy8CNOH,Gempa luar zona subduksi outer rise selatan Jatim patut diwaspadai meski luar zona megathrust tapi dengan mekanisme patahan turun akan dapat memicu tsunami seperti gempa dahsyat Sumba httpstcoCYRCy8CNOH
@DaryonoBMKG dampak ikutannya bisa sampe mana buka sj agar smua sempat bersiap..apkh megathrust..?,DaryonoBMKG dampak ikutannya bisa sampe mana buka agar smua sempat bersiapapkh megathrust
duh pas dizona megathrust segmen jateng - jatim yg selama ini ditunggu . semoga bukan foreshocks ,dizona megathrust segmen jateng jatim selama ditunggu semoga bukan foreshocks
Gempa di luar zona subduksi / outer rise selatan Jatim ini patut diwaspadai meskipun di luar zona megathrust tetapi dgn mekanisme patahan turun akan dapat memicu tsunami spt gempa dahsyat Sumba 1977 yang tsunaminya menelan korban ratusan orang di Sumbawa selatan.,Gempa luar zona subduksi outer rise selatan Jatim patut diwaspadai meskipun luar zona megathrust tetapi mekanisme patahan turun akan dapat memicu tsunami gempa dahsyat Sumba 1977 yang tsunaminya menelan korban ratusan orang Sumbawa selatan
@infoBMKG semoga gak memicu megathrust :(,infoBMKG semoga memicu megathrust
@DaryonoBMKG apakah bisa jadi tanda foreshock untuk gempa megathrust pak?,DaryonoBMKG apakah bisa jadi tanda foreshock untuk gempa megathrust
@infoBMKG Semoga bukan awal dari Megathrust :(,infoBMKG Semoga bukan awal dari Megathrust
@infomalang Semoga bukan awal dari Megathrust :(,infomalang Semoga bukan awal dari Megathrust
Megathrust selatan jawa ,Megathrust selatan jawa
Yg jember di patahan megathrust ?,jember patahan megathrust
@kyona_7898 Mana lokasi gempanya pas di megathrust juga :'v,kyona_7898 Mana lokasi gempanya megathrust juga
Di megathrust? https://t.co/zW104YjwCj,megathrust httpstcozW104YjwCj
@Jogja_Uncover Masuk di zona megathrust kah mas?,Jogja_Uncover Masuk zona megathrust
@waifunicorobin @tanyarlfes jangan sampe kejadian sih megathrust itu :( bakal seram bgt hopefully keamanan selalu menyertai kita Aamiin Yaa Mujiib.,waifunicorobin tanyarlfes jangan sampe kejadian megathrust bakal seram hopefully keamanan selalu menyertai kita Aamiin Mujiib
Sebentar lagi yg akan terjadi dan sudah dimulai adalah gunung-gunung meletus gempa-gempa megathrust tsunami hujan jutaan meteor dan banjir nuh jilid2 semua itu hanyalah gemuruh alam menyambut bumi dipimpin oleh satu orang sang pemimpin akhir zaman al imam Al Mahdi as ,Sebentar lagi akan terjadi sudah dimulai adalah gununggunung meletus gempagempa megathrust tsunami hujan jutaan meteor banjir jilid2 semua hanyalah gemuruh alam menyambut bumi dipimpin oleh satu orang sang pemimpin akhir zaman imam Mahdi
Potensi. Bisa iya bisa tidak. Doa kita semoga gak terjadi. Tapi kita selalu waspada. https://t.co/Nh7QJwbemV,Potensi Bisa bisa tidak kita semoga terjadi Tapi kita selalu waspada httpstcoNh7QJwbemV
Tuhan Yesus itu Sangat baik memberikan tanda alami kepada manusia bahkan melindungi manusia dari malapetaka.karena malapetaka diperuntukan untuk org yg tdk percaya kepada Tuhan Yesus. https://t.co/FkFJKZNFIB,Tuhan Yesus Sangat baik memberikan tanda alami kepada manusia bahkan melindungi manusia dari malapetakakarena malapetaka diperuntukan untuk percaya kepada Tuhan Yesus httpstcoFkFJKZNFIB
Awas! Selatan Jawa Berpotensi Gempa Megathrust M 9.0 dan Tsunami 34 Meter https://t.co/iURte4IFwH,Awas Selatan Jawa Berpotensi Gempa Megathrust Tsunami Meter httpstcoiURte4IFwH
Gempa Cianjur-Garut-Lombok Satu Rentetan Menuju Megathrust https://t.co/YthviRKAck,Gempa CianjurGarutLombok Satu Rentetan Menuju Megathrust httpstcoYthviRKAck
Jakarta Terancam Berpotensi Gempa Bumi Megathrust 8 9 SR dan Tsunami 34 Meter Ini Kata Ahli https://t.co/VQsWPb9WGm,Jakarta Terancam Berpotensi Gempa Bumi Megathrust Tsunami Meter Kata Ahli httpstcoVQsWPb9WGm
https://t.co/gY9UuzSI7R Mudah2an jangan terjadi sunggu bijak meminjdahkan ibukota menghindari hal2 semacan ini,httpstcogY9UuzSI7R Mudah2an jangan terjadi sunggu bijak meminjdahkan ibukota menghindari hal2 semacan
Gempa Megathrust Diprediksi Sampai Jakarta Ini Penjelasan Pakar Geodesi ITB https://t.co/uBFfIoiw36,Gempa Megathrust Diprediksi Sampai Jakarta Penjelasan Pakar Geodesi httpstcouBFfIoiw36
orang kok tetep jahatyah padahal udah ada peringatan waspada megathrust...,orang tetep jahatyah padahal udah peringatan waspada megathrust
Kenapa ibukota negara harus pindah ke Kalimantan..?? Ternyata ada sesar bernama sesar baribis yg membentang dari Purwakarta sampai Rangkas bitung melewati bekasi selatan jkt &amp; tangerang berpotensi gempa megatrust 8 7 M.. Kadrun nyinyir aje..!! https://t.co/W2Gk4LoXiJ,Kenapa ibukota negara harus pindah Kalimantan Ternyata sesar bernama sesar baribis membentang dari Purwakarta sampai Rangkas bitung melewati bekasi selatan tangerang berpotensi gempa megatrust Kadrun nyinyir httpstcoW2Gk4LoXiJ
Sesar Baribis Aktif Jakarta Terancam Berpotensi Gempa Bumi Megathrust 8 9 SR dan Tsunami 34 Meter Kata Ahli https://t.co/tmvBa3l7S1,Sesar Baribis Aktif Jakarta Terancam Berpotensi Gempa Bumi Megathrust Tsunami Meter Kata Ahli httpstcotmvBa3l7S1
Ngeri liat akunnya @infoBMKG notif gempa bumi terus nambah banyak konsekuensi hidup di ring of fire dan lempeng megathrust,Ngeri liat akunnya infoBMKG notif gempa bumi terus nambah banyak konsekuensi hidup ring fire lempeng megathrust
@infoBMKG Jangan sampai ini jadi tanda atau rangkaian Megathrust karena beberapa hari ini jawa selatan di isu kan dengan bencana besar,infoBMKG Jangan sampai jadi tanda atau rangkaian Megathrust karena beberapa hari jawa selatan dengan bencana besar
@rawrhorangi_ @yaaudaiya @tanyakanrl Menurut riset BMKG diprediksi laut selatan pulau jawa akan ad tsunami yg dipicu gempa megathrust..belum lagi sesar di jawa yg sdg aktif2nya..tp smg saja Allah Subhanahu wa ta'ala menjauhkan kita semua dr bencana krn smua brjalan atas kehendakNYA..aamiin..,rawrhorangi_ yaaudaiya tanyakanrl Menurut riset BMKG diprediksi laut selatan pulau jawa akan tsunami dipicu gempa megathrustbelum lagi sesar jawa aktif2nyatp saja Allah Subhanahu taala menjauhkan kita semua bencana smua brjalan atas kehendakNYAaamiin
@adhixxtysm @infoBMKG Bahkan BMKG pun sering mengeluarkan statemen seperti sesar Lembang Megathrust dll yang dikatakan dalam waktu dekat akan bergerak bukan berarti menambah kepanikan kan? Tapi agar masyarakat waspada dan bersiap.,adhixxtysm infoBMKG Bahkan BMKG sering mengeluarkan statemen seperti sesar Lembang Megathrust yang dikatakan dalam waktu dekat akan bergerak bukan berarti menambah kepanikan Tapi agar masyarakat waspada bersiap
Akhir-akhir ini sering aktivitas kegempaan di daerah selatan pulau Jawa sangat aktif. Semoga ini bukan pertanda gejolak megathrust.,Akhirakhir sering aktivitas kegempaan daerah selatan pulau Jawa sangat aktif Semoga bukan pertanda gejolak megathrust
@Sangramadhan @HeryIdris5 @GhostOneSeven @panca66 Problem terbesar itu kemudian di banjir ROB. Krn memang faktanya air laut selalu naik Nah maka pindah ke topik 2 ini menjadi salah satu pertimbangan tentang daya dukung ibukota. Dimana posisi Jakarta : 1. di area penuh bencana yaitu sesar dan potensi megathrust,Sangramadhan HeryIdris5 GhostOneSeven panca66 Problem terbesar kemudian banjir memang faktanya laut selalu naik maka pindah topik menjadi salah satu pertimbangan tentang daya dukung ibukota Dimana posisi Jakarta area penuh bencana yaitu sesar potensi megathrust
